,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,InventoryID,Description,ItemStatus,ItemClass,Type,ValuationMethod,PlanningMethod,PostingClass,TaxCategory,DefaultWarehouse,DefaultReceivingLocation,DefaultIssueLocation,BaseUnit,SalesUnit,PurchaseUnit,MfgDfltMarkFor,MakeToOrder,DefaultVendorIDUS,DefaultVendorIDCA,InvPlanningSource,EDGQBID,EDLQBID,EDGOldName,EDLOldName,PiecesOfMedia,PriceGroup,ItemHeight,ItemWidth,ItemIsMetric,VendorItemID,CycleID,SalesAccount,SalesSubAccount,SafetyStock,ReorderPoint,MinOrderQty,MaxOrderQty,LeadTime,ItemHeightText,ItemWidthText
,MS-1038                       ,"10 X 38 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80004C02-1708696232,NULL,NULL,3,NULL,38,10,FALSE,NULL,101,40100,0,0,0,0,0,0,38,10
,MS-111/2111/2                 ,"11 1/2 X 11 1/2 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003480-1505847300,NULL,NULL,3,NULL,11.5,11.5,FALSE,NULL,101,40100,0,0,0,0,0,0,11 1/2,11 1/2
,MS-111/2111/2X                ,"11 1/2 X 11 1/2 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800043B6-1625656199,NULL,NULL,3,NULL,11.5,11.5,FALSE,NULL,101,40100,0,0,0,0,0,0,11 1/2,11 1/2
,MS-111/2203/4X                ,"11 1/2 X 20 3/4 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800034A5-1506619600,NULL,NULL,3,NULL,20.75,11.5,FALSE,NULL,101,40100,0,0,0,0,0,0,20 3/4,11 1/2
,MS-111/220X                   ,"11 1/2 X 20 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800043B6-1625656199,NULL,NULL,3,NULL,20,11.5,FALSE,NULL,101,40100,0,0,0,0,0,0,20,11 1/2
,MS-1116                       ,"11 X 16 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800048F3-1671456133,NULL,NULL,3,NULL,16,11,FALSE,NULL,101,40100,0,0,0,0,0,0,16,11
,HW-019GS                      ,CYCLE 17  1/2' LOCKNUT STEEL,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,1E70000-1145550147,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,HW-021GS                      ,CYCLE 22  3/8 SPACER HEX THREADED FOR 8-32 X 1.375 LENGTH,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000419C-1614604699,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,LSK-401-16                    ,LAMP SERVICE KIT FOR UV401-16,AC,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001221-1626933707,80003E6E-1597242833,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,LSK-401-H-16-ADT              ,REPLACEMENT UV LAMP FOR PREMIER MODEL DUV -4016 (BULB LSK 401-16),AC,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002E43-1448980264,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,LSK-MGASPCO                   ,"Replacement lamp kit for MGASPCO 10.5"" UVC lamp with Oxidation Splice",IN,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001222-1626933708,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,LTC-36 NON UV                 ,UV: 36W UVC16HC NON UV LAMP,AC,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800039F4-1554490318,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,M20ED002                      ,"CYCLE 15   22"" INSIDE SCREEN MESH",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,SQFT,SQFT,SQFT,Purchase,FALSE,NULL,NULL,Purchase,NULL,1F40000-1145557051,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,M25BLACK                      ,CYCLE 15  BLACK MEDIA,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,SQFT,SQFT,SQFT,Purchase,FALSE,NULL,NULL,Purchase,NULL,80004A9F-1690467014,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,M25BLUE                       ,"CYCLE 15  10 GRAM DRY SOLID BLUE 1"" GLASS SLIT TO WIDTH (PREMIER ONE FILTERS)",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,SQFT,SQFT,SQFT,Purchase,FALSE,NULL,NULL,Purchase,NULL,800032FE-1488809144,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,M25BS                         ,"CYCLE 9 -26"" BLACK MEDIA - SANYO",IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,SQFT,SQFT,SQFT,Purchase,FALSE,NULL,NULL,Purchase,NULL,2260000-1145561442,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,M25WH                         ,"CYCLE 15  22 3/8"" WHITE MEDIA",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,SQFT,SQFT,SQFT,Purchase,FALSE,NULL,NULL,Purchase,80001B19-1673019030,23B0000-1145563111,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,"M-3/4""X6MIL TAPE              ","CYCLE 15  3/4"" WIDE TAPE FOR PREMIER ONE PILLOWS",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000341C-1501679915,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-110-24VPOTTED              ,CYCLE 20  110-24V POTTED ELEC CS2080A1,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2060000-1145558896,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-1N4007                     ,CYCLE 12  1N4007 DIODES,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,380000-1144939569,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-210                        ,CYCLE 12  #210 GROMMETS,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,12A0000-1145457348,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-215                        ,CYCLE 12   #215 GROMMET,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,3FC0000-1146751683,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,EC-2252                       ,CYCLE 27  #2252 GROMMET,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,12C0000-1145457450,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-24JACK                     ,CYCLE 12   24 VOLT JACKS,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,420000-1144941032,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-24PLUG                     ,CYCLE 12   MATING PLUG FOR 24 VOLT JACKS,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002636-1376939331,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-24V POTTED                 ,CYCLE 12  24V POTTED ELEC #CS2124E11,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2070000-1145558957,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-2N3704                     ,CYCLE 12  2N3704 TRANSISTORS,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,920000-1144955468,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-34MAG                      ,CYCLE 12  34 AWG MAGNET WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,1E60000-1145550037,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-36OHM                      ,CYCLE 12  CR25 TOL5 36 OHM RESISTOR,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,940000-1144955597,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-473A                       ,CYCLE 12  IN473A ZENER DIODES,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,950000-1144955648,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-030C                        ,CYCLE 12 & 26  NT800 CABLE TIES,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,9F0000-1144957303,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-034M                        ,CYCLE 12  ELECTRONICS BOX - PLASTIC,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,D30000-1145389726,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-035M                        ,CYCLE 12  HIGH VOLT RESISTOR RM1A-108KB,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2EF0000-1146064140,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-037M                        ,CYCLE 12  TITANIUM ELECTRODE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,EDG-PR1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,1330000-1145457883,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-043M                        ,CYCLE 17  CRSP1A9C9 GERM SWITCH,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2330000-1145562500,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-044M                        ,CYCLE 20   HONEYWELL SWITCH (V7-6C18D8-002),AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,250000-1144937556,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-058M                        ,CYCLE 17  RED INDICATOR LIGHT#IDI2110A1,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,260000-1144937608,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-060N                        ,"CYCLE 17  BALLAST FOR 21"" & 24"" &  33"" BULBS LW20EB65-G01S",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,22D0000-1145562112,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-067M                        ,110/24V PLUG IN ADAPTOR (EDG PART NUMBER PNL-A412402),IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,EDG-PR1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2770000-1145624408,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-072A                        ,CYCLE 22   DYN75ANW ENCLOSED 75VA TRANSFORMER 120/208/240/277/480 TO 24VAC,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80001DCD-1301072987,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,E-072C                        ,CYCLE 22   ENCLOSED 3-100VA 120/240/277/480 TO 24VAC AC UL CLASS 2 POWER SUPPLY,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002063-1325711935,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,E-100                         ,CYCLE 9 -MINI-CON-X MALE CABLE PLUG 4 PIN - SOLDER CONTACTS,IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000221A-1337786107,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-101                         ,CYCLE 9  -MINI-CON-X FEMALE PANEL MOUNT RECEPTACLE 4 SOCKET - CRIMP CONTACTS,IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000221B-1337786265,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-102                         ,CYCLE 22   PUSHBUTTON SWITCH FOR STERILE SWEEP INTERLOCK BOX,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800023BD-1355338315,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,E-104                         ,CYCLE 9 - RED PANEL MOUNT INDICATOR LIGHT FOR STERILE SWEEP INTERLOCK BOX  (COREENA HAS THESE),IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800023BF-1355339808,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-105                         ,CYCLE 9 - AMBER PANEL MOUNT INDICATOR LIGHT FOR STERILE SWEEP INTERLOCK BOX,IN,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800023C0-1355339841,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-107 AMBER LED               ,CYCLE 20   AMBER LED FOR PUSH BUTTON INDICATOR FOR CP-UV STERILE SWEEP INTERLOCK BOX,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80003AD3-1561729412,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-107 AMBER PUSH BUTTON LED   ,CYCLE 20   PUSH BUTTON AMBER LED INDICATOR LIGHT FOR CP-UV STERILE SWEEP INTERLOCK BOX,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80003910-1548772288,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-107 RELAY-CONTACTOR         ,CYCLE 22   RELAY (CONTACTOR) FOR CP-UV STERILE SWEEP INTERLOCK BOX,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000391A-1549037240,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-108 30 AMP                  ,CYCLE 20   30 AMP CERAMIC FAST ACTING FUSE  FOR STERILE SWEEP INTERLOCK BOX,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800027B3-1391798685,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-108 CIRCUIT BREAKER 5A      ,"CYCLE 22  CARLING TECH CIRCUIT PROTECTOR, THERMAL; 100 MEGOHMS (INSULATION); PANEL MOUNT; + 0.005%",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002B13-1422641250,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,2PG223/4173/4C24TX            ,22 3/4 X 17 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,17.75,22.75,FALSE,NULL,101,40200,0,0,0,0,0,0,17 3/4,22 3/4
,EC-GP210                      ,CYCLE 12  MALLORY CAPACITORS GP210,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,3BF0000-1146678733,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-H5B                        ,CYCLE 12  H5A RM08Z-12 FERRITE CORE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,3430000-1146248606,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-H5BCLIPS                   ,CYCLE 12  H5A CLIPS FRM08A,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2310000-1145562340,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-HEAT                       ,CYCLE 12  1/8 HEATSHRINK #7038 F-2,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,3B0000-1144939992,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-KYNAR                      ,CYCLE 12  30 AWG YELLOW KYNAR WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,3410000-1146248353,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-LTL-4223                   ,CYCLE 12  LITE ON LAMP RED I.D.,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,EDG-PR1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,9A0000-1144956025,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-MYLAR8                     ,CYCLE 12   5X6 MYLAR,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2F00000-1146064225,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-NE-2                       ,CYCLE 12  NE-2 NEON LAMP,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,2E60000-1146062995,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-ORANGE                     ,CYCLE 12  TR64 22 AWG ORANGE WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,Purchase,FALSE,NULL,NULL,Purchase,NULL,800026B9-1382041858,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,E-CP-0.5AMP CIRCUIT BREAKER   ,"CYCLE 22   EATON MINIATURE SUPPLEMENTARY PROTECTOR 0.5A, 480Y/277 VAC/96 VDC, 2 POLE, 10KA @ 480Y/277 VAC",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80004BCE-1706210224,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,E-CP-1/2 BUNA O-RING          ,"CYCLE 22  1/2"" BUNA-N  O-RING",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800037AD-1535553313,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,E-CP-1/2 NYLON LOCKNUT        ,"CYCLE 22  BLACK 1/2""  NYLON LOCKNUT",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800037AC-1535553218,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,EC-TR64 WHITE 22 AWG          ,CYCLE 12  TR64 22 AWG WHITE WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002EC7-1453474698,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EDGE15.5X19.5-1.92G1          ,EDGE PANEL - 1.92 - VOC BLEND - 15.5 x 19.5 - STANDARD,AC,EDGEP     ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDG-PR4   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000202D-1716231436,NULL,EDGE 15.5X19.5-1.92,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
